,S_INFO_WINDCODE,TRADE_DT,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_VOLUME,S_DQ_AMOUNT,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,TRADES_COUNT,DISCOUNT_RATE,OPDATE,OPMODE
419,511010.SH,20140903,100.025,100.071,99.982,99.995,84219.6,842273.297,100.295,100.304,100.351,100.261,100.274,1.002794,30854.0,-0.5203,2014-09-03 15:07:22,0
123,511010.SH,20140904,99.995,100.017,99.961,99.974,101347.22,1013447.273,100.274,100.274,100.296,100.24,100.253,1.002794,33266.0,-0.5679,2014-09-04 15:06:57,0
1459,511010.SH,20140905,99.975,100.006,99.951,99.972,85248.26,852367.52,100.253,100.254,100.285,100.23,100.251,1.002794,25398.0,-0.56,2014-09-05 15:08:36,0
1422,511010.SH,20140909,99.992,100.085,99.974,100.001,76646.01,766395.615,100.251,100.271,100.365,100.253,100.28,1.002794,26332.0,-0.549,2014-09-09 15:07:17,0
1335,511010.SH,20140910,100.007,100.027,99.9,99.936,71796.84,717843.158,100.28,100.286,100.306,100.179,100.215,1.002794,27668.0,-0.4988,2014-09-10 15:07:37,0
564,511010.SH,20140911,99.935,99.98,99.902,99.924,75125.48,750794.66,100.215,100.214,100.259,100.181,100.203,1.002794,27850.0,-0.4781,2014-09-11 15:07:46,0
813,511010.SH,20140912,99.939,99.956,99.88,99.902,120881.1,1208052.777,100.203,100.218,100.235,100.159,100.181,1.002794,32585.0,-0.5663,2014-09-12 15:07:32,0
432,511010.SH,20140915,99.936,100.012,99.907,99.996,89114.55,890940.303,100.181,100.215,100.291,100.186,100.275,1.002794,29984.0,-0.629,2014-09-15 15:13:25,0
862,511010.SH,20140916,100.003,100.02,99.72,99.98,73768.85,737684.23,100.275,100.282,100.299,99.999,100.259,1.002794,28897.0,-0.6232,2014-09-16 15:07:50,0
379,511010.SH,20140917,100.016,100.041,99.94,99.999,77640.39,776378.904,100.259,100.295,100.321,100.219,100.278,1.002794,19400.0,-0.7956,2014-09-17 15:07:08,0
84,511010.SH,20140918,99.995,100.596,99.922,100.49,48210.9,482868.438,100.278,100.274,100.877,100.201,100.771,1.002794,15276.0,-0.5876,2014-09-18 15:07:32,0
1355,511010.SH,20140919,100.522,100.999,100.312,100.592,51441.99,517323.169,100.771,100.803,101.281,100.592,100.873,1.002794,15693.0,-0.8135,2014-09-19 15:07:50,0
245,511010.SH,20140922,100.535,101.602,100.482,100.693,61123.35,615907.718,100.873,100.816,101.886,100.763,100.974,1.002794,14918.0,-0.8459,2014-09-22 15:07:07,0
1141,511010.SH,20140923,100.79,100.997,100.67,100.952,53527.55,540016.279,100.974,101.072,101.279,100.951,101.234,1.002794,21443.0,-0.6251,2014-09-23 15:07:40,0
1290,511010.SH,20140924,100.731,101.29,100.241,100.488,23473.9,236721.642,101.234,101.012,101.573,100.521,100.769,1.002794,10400.0,-0.9336,2014-09-24 15:07:35,0
639,511010.SH,20140925,100.518,100.7,100.321,100.536,26381.9,265065.233,100.769,100.799,100.981,100.601,100.817,1.002794,8339.0,-0.9751,2014-09-25 15:07:18,0
48,511010.SH,20140926,100.54,100.584,100.1,100.46,29653.93,297651.868,100.817,100.821,100.865,100.38,100.741,1.002794,9398.0,-1.0461,2014-09-26 15:08:55,0
1037,511010.SH,20140929,100.525,100.867,100.473,100.697,48535.98,488742.322,100.741,100.806,101.149,100.754,100.978,1.002794,14696.0,-0.9132,2014-09-29 15:08:50,0
659,511010.SH,20140930,100.722,101.196,100.711,101.138,44050.15,445379.85,100.978,101.003,101.479,100.992,101.421,1.002794,11855.0,-0.5487,2014-09-30 15:07:29,0
115,511010.SH,20141008,101.8,101.983,100.1,101.079,25722.02,260023.504,101.421,102.084,102.268,100.38,101.361,1.002794,3252.0,-0.6595,2014-10-08 15:07:30,0
998,511010.SH,20141009,101.08,101.23,101.02,101.112,69352.3,701296.903,101.361,101.362,101.513,101.302,101.395,1.002794,7629.0,-0.5283,2014-10-09 15:08:27,0
1216,511010.SH,20141010,101.129,101.47,100.3,101.068,84731.65,857332.772,101.395,101.412,101.754,100.58,101.35,1.002794,8725.0,-0.597,2014-10-10 15:08:40,0
623,511010.SH,20141013,101.119,101.399,101.1,101.153,54838.14,555257.95,101.35,101.402,101.682,101.382,101.436,1.002794,5053.0,-0.7418,2014-10-13 15:07:48,0
202,511010.SH,20141014,101.18,101.99,101.18,101.856,19762.08,201272.345,101.436,101.463,102.275,101.463,102.141,1.002794,2694.0,-0.505,2014-10-14 15:07:45,0
616,511010.SH,20141015,102.05,102.574,102.0,102.228,22952.22,234615.995,102.141,102.335,102.861,102.285,102.514,1.002794,2894.0,-0.4799,2014-10-15 15:07:56,0
1279,511010.SH,20141016,102.213,102.596,102.213,102.531,57696.78,590953.098,102.514,102.499,102.883,102.499,102.817,1.002794,6661.0,-0.316,2014-10-16 15:07:54,0
1047,511010.SH,20141017,102.3,102.899,102.3,102.8,33762.04,346830.878,102.817,102.586,103.186,102.586,103.087,1.002794,4346.0,-0.2329,2014-10-17 15:07:35,0
112,511010.SH,20141020,102.84,103.61,102.722,102.976,51646.36,532993.213,103.087,103.127,103.899,103.009,103.264,1.002794,6250.0,-0.3223,2014-10-20 15:09:04,0
1048,511010.SH,20141021,102.905,103.23,102.71,102.731,27486.7,282986.514,103.264,103.193,103.518,102.997,103.018,1.002794,3665.0,-0.6499,2014-10-21 15:07:16,0
113,511010.SH,20141022,102.979,102.979,102.08,102.222,28047.15,287503.475,103.018,103.267,103.267,102.365,102.508,1.002794,3240.0,-1.0148,2014-10-22 15:08:04,0
1191,511010.SH,20141023,102.248,102.407,102.2,102.337,106781.8,1093174.597,102.508,102.534,102.693,102.486,102.623,1.002794,10748.0,-0.7988,2014-10-23 15:06:58,0
1391,511010.SH,20141024,102.2,102.878,102.2,102.38,46037.2,471737.589,102.623,102.486,103.165,102.486,102.666,1.002794,5037.0,-0.7369,2014-10-24 15:07:24,0
652,511010.SH,20141027,102.455,102.83,102.168,102.303,129037.4,1325448.856,102.666,102.741,103.117,102.453,102.589,1.002794,14896.0,-0.825,2014-10-27 15:07:52,0
834,511010.SH,20141028,102.368,102.81,102.368,102.678,52014.6,534070.557,102.589,102.654,103.097,102.654,102.965,1.002794,6849.0,-0.5492,2014-10-28 15:07:09,0
1212,511010.SH,20141029,102.7,102.996,102.625,102.924,99397.34,1023126.158,102.965,102.987,103.284,102.912,103.212,1.002794,10507.0,-0.4074,2014-10-29 15:07:22,0
371,511010.SH,20141030,102.924,103.049,102.608,102.839,68984.7,708875.721,103.212,103.212,103.337,102.895,103.126,1.002794,8529.0,-0.507,2014-10-30 15:07:23,0
226,511010.SH,20141031,102.851,102.998,102.751,102.805,61239.82,630246.616,103.126,103.138,103.286,103.038,103.092,1.002794,7161.0,-0.5196,2014-10-31 15:07:09,0
1444,511010.SH,20141103,102.903,103.34,102.821,103.023,46247.52,476383.965,103.092,103.191,103.629,103.108,103.311,1.002794,5600.0,-0.6183,2014-11-03 15:07:09,0
1282,511010.SH,20141104,103.065,103.656,103.065,103.539,56407.06,583374.768,103.311,103.353,103.946,103.353,103.828,1.002794,8858.0,-0.3427,2014-11-04 15:07:13,0
331,511010.SH,20141105,103.578,103.861,103.501,103.809,74303.92,770526.479,103.828,103.867,104.151,103.79,104.099,1.002794,15592.0,-0.2929,2014-11-05 15:07:01,0
509,511010.SH,20141106,103.787,103.97,103.205,103.551,36962.22,382988.553,104.099,104.077,104.26,103.493,103.84,1.002794,10058.0,-0.5207,2014-11-06 15:07:03,0
1015,511010.SH,20141107,103.565,104.063,103.551,103.979,68920.76,716587.275,103.84,103.854,104.354,103.84,104.27,1.002794,15391.0,-0.4319,2014-11-07 15:07:04,0
546,511010.SH,20141110,103.958,104.385,103.9,104.265,84274.0,878341.354,104.27,104.248,104.677,104.19,104.556,1.002794,19365.0,-0.4507,2014-11-10 15:07:16,0
334,511010.SH,20141111,104.28,104.837,104.1,104.191,38239.0,400083.246,104.556,104.571,105.13,104.391,104.482,1.002794,5758.0,-0.6266,2014-11-11 15:07:17,0
603,511010.SH,20141112,104.301,104.519,104.123,104.157,47143.52,491915.497,104.482,104.592,104.811,104.414,104.448,1.002794,6790.0,-0.373,2014-11-12 15:07:07,0
1011,511010.SH,20141113,104.202,104.202,103.752,103.938,41492.27,431101.808,104.448,104.493,104.493,104.042,104.228,1.002794,7919.0,-0.4683,2014-11-13 15:07:08,0
1042,511010.SH,20141114,103.801,103.93,103.55,103.803,121392.52,1260627.699,104.228,104.091,104.22,103.839,104.093,1.002794,15504.0,-0.3351,2014-11-14 15:07:30,0
618,511010.SH,20141117,103.901,103.901,103.411,103.467,131694.85,1365092.5,104.093,104.191,104.191,103.7,103.756,1.002794,18291.0,-0.5125,2014-11-17 15:07:20,0
609,511010.SH,20141118,103.48,103.855,103.46,103.841,141873.68,1469362.942,103.756,103.769,104.145,103.749,104.131,1.002794,18161.0,-0.3646,2014-11-18 15:07:12,0
745,511010.SH,20141119,103.83,103.986,103.411,103.601,183793.31,1909705.08,104.131,104.12,104.277,103.7,103.89,1.002794,21366.0,-0.6206,2014-11-19 15:07:04,0
626,511010.SH,20141120,103.7,103.759,103.501,103.595,205286.53,2127939.667,103.89,103.99,104.049,103.79,103.884,1.002794,20949.0,-0.4516,2014-11-20 15:06:56,0
1370,511010.SH,20141121,103.59,103.799,103.38,103.643,105241.85,1089732.889,103.884,103.879,104.089,103.669,103.933,1.002794,13816.0,-0.2934,2014-11-21 15:07:25,0
184,511010.SH,20141124,104.0,104.76,103.1,103.856,117684.02,1226879.956,103.933,104.291,105.053,103.388,104.146,1.002794,9524.0,-0.9187,2014-11-24 15:07:09,0
1337,511010.SH,20141125,104.003,104.2,103.823,103.991,51034.86,530820.609,104.146,104.294,104.491,104.113,104.282,1.002794,4993.0,-0.6202,2014-11-25 15:07:19,0
969,511010.SH,20141126,103.991,104.18,103.8,103.97,117646.72,1222011.915,104.282,104.282,104.471,104.09,104.26,1.002794,9942.0,-0.6821,2014-11-26 15:07:31,0
167,511010.SH,20141127,104.012,104.13,103.98,104.043,114989.48,1196714.357,104.26,104.303,104.421,104.271,104.334,1.002794,9772.0,-0.656,2014-11-27 15:07:06,0
22,511010.SH,20141128,104.19,104.238,103.949,104.095,83593.56,870014.996,104.334,104.481,104.529,104.239,104.386,1.002794,7634.0,-0.7097,2014-11-28 15:06:57,0
632,511010.SH,20141201,104.062,104.476,104.003,104.22,60819.08,633952.512,104.386,104.353,104.768,104.294,104.511,1.002794,4988.0,-0.6122,2014-12-01 15:07:06,0
556,511010.SH,20141202,104.21,104.396,104.0,104.052,98023.74,1020863.589,104.511,104.501,104.688,104.291,104.343,1.002794,6943.0,-0.5477,2014-12-02 15:07:15,0
479,511010.SH,20141203,104.04,104.06,103.222,103.323,35752.39,370556.334,104.343,104.331,104.351,103.51,103.612,1.002794,4047.0,-0.8388,2014-12-03 15:07:06,0
298,511010.SH,20141204,103.32,103.57,102.011,102.888,98681.42,1019181.582,103.612,103.609,103.859,102.296,103.175,1.002794,7706.0,-0.934,2014-12-04 15:07:08,0
1346,511010.SH,20141205,102.879,102.879,102.21,102.536,63610.5,651692.349,103.175,103.166,103.166,102.496,102.822,1.002794,4117.0,-0.7771,2014-12-05 15:06:58,0
42,511010.SH,20141208,102.8,102.83,102.217,102.305,99060.25,1016044.752,102.822,103.087,103.117,102.503,102.591,1.002794,7862.0,-0.9181,2014-12-08 15:07:25,0
180,511010.SH,20141209,102.012,102.53,101.819,102.259,50594.7,517202.9,102.591,102.297,102.816,102.103,102.545,1.002794,4583.0,-1.001,2014-12-09 15:07:06,0
707,511010.SH,20141210,102.3,102.795,102.182,102.46,122561.03,1256796.963,102.545,102.586,103.082,102.467,102.746,1.002794,8534.0,-1.1729,2014-12-10 15:07:19,0
1139,511010.SH,20141211,102.471,102.869,102.45,102.537,196687.5,2019475.97,102.746,102.757,103.156,102.736,102.823,1.002794,12358.0,-0.9008,2014-12-11 15:07:11,0
1387,511010.SH,20141212,102.55,102.826,102.512,102.674,295963.64,3040051.469,102.823,102.837,103.113,102.798,102.961,1.002794,22742.0,-0.7549,2014-12-12 15:07:25,0
850,511010.SH,20141215,102.67,102.869,102.526,102.79,296056.4,3041255.331,102.961,102.957,103.156,102.812,103.077,1.002794,26204.0,-0.564,2014-12-15 15:06:42,0
607,511010.SH,20141216,102.731,102.991,102.731,102.907,282163.1,2903212.928,103.077,103.018,103.279,103.018,103.195,1.002794,25769.0,-0.643,2014-12-16 15:07:08,0
63,511010.SH,20141217,102.907,103.496,102.756,103.42,200272.1,2066612.964,103.195,103.195,103.785,103.043,103.709,1.002794,14830.0,-0.3766,2014-12-17 15:07:23,0
1017,511010.SH,20141218,103.45,103.56,102.849,103.121,206661.6,2131375.397,103.709,103.739,103.849,103.136,103.409,1.002794,13513.0,-0.6828,2014-12-18 15:06:53,0
1043,511010.SH,20141219,103.111,103.46,103.04,103.186,276207.9,2851673.626,103.409,103.399,103.749,103.328,103.474,1.002794,17947.0,-0.7999,2014-12-19 15:09:44,0
1118,511010.SH,20141222,103.2,103.275,102.977,103.205,244310.97,2518734.793,103.474,103.488,103.564,103.265,103.493,1.002794,21012.0,-0.753,2014-12-22 15:07:28,0
446,511010.SH,20141223,103.213,103.615,103.02,103.39,347173.03,3593700.871,103.493,103.501,103.905,103.308,103.679,1.002794,22933.0,-0.7764,2014-12-23 15:06:58,0
26,511010.SH,20141224,103.698,104.386,103.51,103.678,126947.0,1318676.705,103.679,103.988,104.678,103.799,103.968,1.002794,9807.0,-0.798,2014-12-24 15:06:53,0
687,511010.SH,20141225,103.703,103.988,103.61,103.624,352140.88,3654334.585,103.968,103.993,104.279,103.899,103.914,1.002794,25018.0,-0.8041,2014-12-25 15:06:59,0
211,511010.SH,20141226,103.689,103.856,103.355,103.504,369967.5,3838168.683,103.914,103.979,104.146,103.644,103.793,1.002794,26123.0,-0.9474,2014-12-26 15:07:14,0
1198,511010.SH,20141229,103.602,103.76,103.421,103.503,325773.88,3371625.121,103.793,103.891,104.05,103.71,103.792,1.002794,25855.0,-0.9436,2014-12-29 15:07:01,0
1425,511010.SH,20141230,103.55,103.7,103.23,103.265,386978.15,4002145.793,103.792,103.839,103.99,103.518,103.554,1.002794,25765.0,-1.109,2014-12-30 15:07:16,0
105,511010.SH,20141231,103.388,103.55,103.132,103.398,170909.54,1765004.967,103.554,103.677,103.839,103.42,103.687,1.002794,14808.0,-0.9712,2014-12-31 15:07:25,0
1248,511010.SH,20150105,103.396,103.484,103.252,103.296,21728.01,224616.96,103.687,103.685,103.773,103.54,103.585,1.002794,866.0,-1.1351,2015-01-05 15:07:06,0
1402,511010.SH,20150106,103.163,103.4,103.163,103.362,16614.01,171691.936,103.585,103.451,103.689,103.451,103.651,1.002794,956.0,-1.0786,2015-01-06 15:07:02,0
1164,511010.SH,20150107,103.33,103.545,103.33,103.492,57835.93,598522.779,103.651,103.619,103.834,103.619,103.781,1.002794,3118.0,-1.0441,2015-01-07 15:07:43,0
1076,511010.SH,20150108,103.599,103.599,103.398,103.518,91999.31,952410.665,103.781,103.888,103.888,103.687,103.807,1.002794,6200.0,-0.9852,2015-01-08 15:06:55,0
1175,511010.SH,20150109,103.526,103.828,103.489,103.715,76539.03,792426.412,103.807,103.815,104.118,103.778,104.005,1.002794,4641.0,-0.7645,2015-01-09 15:06:42,0
551,511010.SH,20150112,103.698,103.993,103.63,103.99,74098.29,769645.402,104.005,103.988,104.284,103.92,104.281,1.002794,4073.0,-0.5604,2015-01-12 15:06:59,0
393,511010.SH,20150113,103.951,104.298,103.847,104.228,89036.4,927831.171,104.281,104.241,104.589,104.137,104.519,1.002794,4876.0,-0.5809,2015-01-13 15:07:08,0
259,511010.SH,20150114,104.251,104.376,104.228,104.342,74153.68,773688.341,104.519,104.542,104.668,104.519,104.634,1.002794,5411.0,-0.6144,2015-01-14 15:06:46,0
993,511010.SH,20150115,104.7,104.769,104.35,104.657,68892.82,721101.797,104.634,104.993,105.062,104.642,104.949,1.002794,4345.0,-0.2573,2015-01-15 15:06:45,0
775,511010.SH,20150116,104.55,105.496,104.55,105.217,45617.0,478193.783,104.949,104.842,105.791,104.842,105.511,1.002794,3013.0,-0.0295,2015-01-16 15:07:12,0
473,511010.SH,20150119,105.2,106.415,105.199,105.543,36653.2,386942.922,105.511,105.494,106.712,105.493,105.838,1.002794,3584.0,0.2593,2015-01-19 15:07:08,0
1235,511010.SH,20150120,104.36,105.985,104.36,105.548,51972.08,549381.745,105.838,104.652,106.281,104.652,105.843,1.002794,3412.0,0.2212,2015-01-20 15:06:42,0
527,511010.SH,20150121,105.694,105.694,105.53,105.615,107539.98,1135961.061,105.843,105.989,105.989,105.825,105.91,1.002794,6687.0,0.1945,2015-01-21 15:06:55,0
596,511010.SH,20150122,105.678,105.822,105.55,105.643,78538.84,830086.516,105.91,105.973,106.118,105.845,105.938,1.002794,4905.0,0.1327,2015-01-22 15:06:47,0
312,511010.SH,20150123,105.651,105.78,105.6,105.693,145966.0,1542882.353,105.938,105.946,106.076,105.895,105.988,1.002794,8042.0,0.1345,2015-01-23 15:06:54,0
1342,511010.SH,20150126,105.777,105.879,105.7,105.82,141887.56,1501039.541,105.988,106.073,106.175,105.995,106.116,1.002794,7345.0,0.0709,2015-01-26 15:06:57,0
961,511010.SH,20150127,105.75,105.995,105.75,105.919,133017.76,1409115.689,106.116,106.045,106.291,106.045,106.215,1.002794,7702.0,0.2243,2015-01-27 15:07:03,0
742,511010.SH,20150128,105.919,106.179,105.801,105.849,180515.63,1913190.868,106.215,106.215,106.476,106.097,106.145,1.002794,8231.0,0.386,2015-01-28 15:07:04,0
1262,511010.SH,20150129,105.614,106.1,105.614,105.689,87964.43,931495.069,106.145,105.909,106.396,105.909,105.984,1.002794,4532.0,0.3637,2015-01-29 15:06:53,0
614,511010.SH,20150130,105.7,105.779,105.25,105.313,98527.68,1040847.744,105.984,105.995,106.075,105.544,105.607,1.002794,4972.0,-0.0237,2015-01-30 15:07:10,0
1112,511010.SH,20150202,105.4,105.59,105.302,105.457,122450.52,1292176.097,105.607,105.694,105.885,105.596,105.752,1.002794,6315.0,-0.1042,2015-02-02 15:06:55,0
1363,511010.SH,20150203,105.432,105.75,105.432,105.673,50356.84,531559.605,105.752,105.727,106.045,105.727,105.968,1.002794,3219.0,0.0653,2015-02-03 15:07:14,0
271,511010.SH,20150204,105.698,105.878,105.698,105.831,101217.84,1070580.339,105.968,105.993,106.174,105.993,106.127,1.002794,5068.0,0.1751,2015-02-04 15:06:53,0
1376,511010.SH,20150205,105.931,106.09,105.9,106.033,199291.84,2113253.879,106.127,106.227,106.386,106.196,106.329,1.002794,8974.0,0.2401,2015-02-05 15:07:41,0
356,511010.SH,20150206,106.048,106.999,106.0,106.452,4913.2,52274.544,106.329,106.344,107.298,106.296,106.749,1.002794,697.0,0.6962,2015-02-06 15:06:44,0
814,511010.SH,20150209,106.455,106.884,106.1,106.595,28168.36,300469.622,106.749,106.752,107.183,106.396,106.893,1.002794,1916.0,0.6915,2015-02-09 15:07:12,0
1303,511010.SH,20150210,106.62,106.64,105.699,105.94,29628.26,314540.164,106.893,106.918,106.938,105.994,106.236,1.002794,2127.0,0.0283,2015-02-10 15:07:16,0
1371,511010.SH,20150211,106.299,106.566,105.801,106.487,26260.2,279240.167,106.236,106.596,106.864,106.097,106.785,1.002794,2198.0,0.2825,2015-02-11 15:06:59,0
995,511010.SH,20150212,106.6,106.95,106.51,106.773,39895.06,426144.746,106.785,106.898,107.249,106.808,107.071,1.002794,3096.0,0.3987,2015-02-12 15:07:11,0
215,511010.SH,20150213,106.74,106.999,106.74,106.962,191147.7,2043226.649,107.071,107.038,107.298,107.038,107.261,1.002794,9664.0,0.464,2015-02-13 15:06:54,0
1375,511010.SH,20150216,106.968,107.186,106.333,106.677,33206.28,353950.645,107.261,107.267,107.485,106.63,106.975,1.002794,2924.0,0.0281,2015-02-16 15:06:54,0
505,511010.SH,20150217,106.836,106.938,106.552,106.898,21161.2,226075.324,106.975,107.134,107.237,106.85,107.197,1.002794,1919.0,0.2532,2015-02-17 15:07:09,0
1278,511010.SH,20150225,106.95,106.952,106.823,106.904,118964.03,1271573.853,107.197,107.249,107.251,107.121,107.203,1.002794,6908.0,0.0721,2015-02-25 15:06:52,0
280,511010.SH,20150226,107.095,107.4,106.7,106.707,149498.51,1596725.755,107.203,107.394,107.7,106.998,107.005,1.002794,6110.0,-0.015,2015-02-26 15:06:58,0
119,511010.SH,20150227,106.671,106.819,106.671,106.729,91356.03,975567.389,107.005,106.969,107.117,106.969,107.027,1.002794,4858.0,0.0534,2015-02-27 15:07:05,0
931,511010.SH,20150302,106.745,106.79,106.332,106.407,36813.39,392816.633,107.027,107.043,107.088,106.629,106.704,1.002794,2838.0,-0.1464,2015-03-02 15:07:03,0
693,511010.SH,20150303,106.375,106.535,106.325,106.359,65814.0,700645.854,106.704,106.672,106.833,106.622,106.656,1.002794,4136.0,-0.0695,2015-03-03 15:07:32,0
311,511010.SH,20150304,106.28,106.521,106.28,106.435,95170.92,1013502.503,106.656,106.577,106.819,106.577,106.732,1.002794,5461.0,-0.0789,2015-03-04 15:06:52,0
627,511010.SH,20150305,106.437,106.459,106.231,106.256,92747.02,986259.136,106.732,106.734,106.756,106.528,106.553,1.002794,5959.0,-0.0104,2015-03-05 15:06:46,0
200,511010.SH,20150306,106.221,106.356,106.202,106.222,38431.36,408276.627,106.553,106.518,106.653,106.499,106.519,1.002794,3118.0,-0.0254,2015-03-06 15:06:58,0
1006,511010.SH,20150309,106.201,106.262,105.711,105.875,38809.8,410859.719,106.519,106.498,106.559,106.006,106.171,1.002794,4123.0,-0.1688,2015-03-09 15:07:05,0
267,511010.SH,20150310,106.079,106.2,105.701,105.747,26651.78,282508.299,106.171,106.375,106.497,105.996,106.042,1.002794,6395.0,-0.3815,2015-03-10 15:06:43,0
1194,511010.SH,20150311,105.949,106.4,105.702,106.3,40329.92,428178.506,106.042,106.245,106.697,105.997,106.597,1.002794,6348.0,-0.0414,2015-03-11 15:07:21,0
563,511010.SH,20150312,106.3,106.614,106.111,106.303,32719.42,348272.433,106.597,106.597,106.912,106.407,106.6,1.002794,11608.0,-0.1409,2015-03-12 15:07:17,0
933,511010.SH,20150313,106.322,106.462,106.21,106.217,71394.1,759357.849,106.6,106.619,106.759,106.507,106.514,1.002794,17773.0,0.0,2015-03-13 15:07:46,0
1149,511010.SH,20150316,106.5,106.5,106.13,106.215,208716.55,2218183.923,106.514,106.798,106.798,106.427,106.512,1.002794,31840.0,0.1008,2015-03-16 15:07:11,0
486,511010.SH,20150317,106.141,106.366,106.141,106.278,101521.3,1078932.057,106.512,106.438,106.663,106.438,106.575,1.002794,20999.0,0.0998,2015-03-17 15:07:40,0
1025,511010.SH,20150318,106.281,106.535,106.225,106.254,88522.0,941312.038,106.575,106.578,106.833,106.522,106.551,1.002794,24025.0,0.1725,2015-03-18 15:07:22,0
1455,511010.SH,20150319,106.255,106.475,106.238,106.256,60086.5,638737.48,106.551,106.552,106.772,106.535,106.553,1.002794,18451.0,0.1423,2015-03-19 15:07:09,0
268,511010.SH,20150320,106.269,106.364,106.254,106.273,128026.0,1360634.094,106.553,106.566,106.661,106.551,106.57,1.002794,25533.0,-0.0517,2015-03-20 15:06:55,0
297,511010.SH,20150323,106.282,106.421,106.282,106.343,101047.01,1074554.691,106.57,106.579,106.718,106.579,106.64,1.002794,21686.0,0.0565,2015-03-23 15:07:08,0
424,511010.SH,20150324,106.384,106.531,106.301,106.342,126109.62,1341628.551,106.64,106.681,106.829,106.598,106.639,1.002794,22993.0,0.0866,2015-03-24 15:06:52,0
784,511010.SH,20150325,106.361,106.461,106.31,106.352,77121.05,820304.7,106.639,106.658,106.758,106.607,106.649,1.002794,19515.0,0.1469,2015-03-25 15:06:54,0
1229,511010.SH,20150326,106.353,106.375,106.292,106.323,176386.0,1875922.828,106.649,106.65,106.672,106.589,106.62,1.002794,26219.0,0.4601,2015-03-26 15:07:02,0
678,511010.SH,20150327,106.323,106.355,106.16,106.24,86630.5,920965.138,106.62,106.62,106.652,106.457,106.537,1.002794,20797.0,0.5137,2015-03-27 15:06:51,0
605,511010.SH,20150330,106.24,106.292,105.703,105.738,75509.05,801564.627,106.537,106.537,106.589,105.998,106.033,1.002794,4494.0,0.1772,2015-03-30 15:07:35,0
448,511010.SH,20150331,105.752,105.79,104.914,105.046,90504.36,955627.56,106.033,106.047,106.086,105.207,105.339,1.002794,5307.0,-0.2554,2015-03-31 15:07:15,0
1450,511010.SH,20150401,105.2,105.433,105.194,105.419,85698.81,903330.233,105.339,105.494,105.728,105.488,105.714,1.002794,4967.0,-0.0758,2015-04-01 15:06:55,0
885,511010.SH,20150402,105.441,105.67,105.441,105.62,138896.76,1466732.95,105.714,105.736,105.965,105.736,105.915,1.002794,7614.0,-0.1437,2015-04-02 15:07:24,0
296,511010.SH,20150403,105.672,105.73,105.455,105.499,94896.79,1001682.938,105.915,105.967,106.025,105.75,105.794,1.002794,4499.0,-0.1533,2015-04-03 15:08:09,0
95,511010.SH,20150407,105.471,105.499,105.351,105.424,112842.76,1189631.873,105.794,105.766,105.794,105.645,105.719,1.002794,5174.0,-0.1383,2015-04-07 15:07:28,0
708,511010.SH,20150408,105.42,105.526,105.201,105.255,42462.94,447674.545,105.719,105.715,105.821,105.495,105.549,1.002794,2032.0,-0.0712,2015-04-08 15:08:06,0
497,511010.SH,20150409,105.111,105.343,105.111,105.329,203174.84,2138992.169,105.549,105.405,105.637,105.405,105.623,1.002794,8253.0,-0.0123,2015-04-09 15:07:01,0
654,511010.SH,20150410,105.342,105.42,105.318,105.387,199937.36,2106315.381,105.623,105.636,105.715,105.612,105.681,1.002794,9150.0,0.0047,2015-04-10 15:07:26,0
1308,511010.SH,20150413,105.41,105.466,105.385,105.466,57727.72,608580.702,105.681,105.705,105.761,105.679,105.761,1.002794,2793.0,-0.0748,2015-04-13 15:07:49,0
1151,511010.SH,20150414,105.466,105.66,105.425,105.643,33207.04,350669.848,105.761,105.761,105.955,105.72,105.938,1.002794,1897.0,0.0881,2015-04-14 15:07:46,0
210,511010.SH,20150415,105.697,105.953,105.552,105.612,58811.1,621327.243,105.938,105.992,106.249,105.847,105.907,1.002794,3020.0,-0.1739,2015-04-15 15:08:20,0
501,511010.SH,20150416,105.612,107.0,105.612,106.297,30579.02,323589.128,105.907,105.907,107.299,105.907,106.594,1.002794,1987.0,0.4888,2015-04-16 15:07:45,0
1144,511010.SH,20150417,105.888,106.798,105.888,106.313,95520.6,1016002.534,106.594,106.184,107.096,106.184,106.61,1.002794,4155.0,0.4004,2015-04-17 15:07:18,0
388,511010.SH,20150420,106.401,106.748,106.4,106.66,32967.0,350923.284,106.61,106.698,107.046,106.697,106.958,1.002794,1968.0,0.201,2015-04-20 15:08:09,0
224,511010.SH,20150421,106.779,107.92,106.666,106.717,77044.2,825159.89,106.958,107.077,108.222,106.964,107.015,1.002794,3012.0,0.0563,2015-04-21 15:07:21,0
1334,511010.SH,20150422,107.0,107.012,106.602,106.942,65555.68,701306.258,107.015,107.299,107.311,106.9,107.241,1.002794,2104.0,0.3189,2015-04-22 15:07:04,0
1453,511010.SH,20150423,106.948,106.948,106.72,106.837,40963.0,437402.406,107.241,107.247,107.247,107.018,107.136,1.002794,1626.0,0.3324,2015-04-23 15:08:24,0
1353,511010.SH,20150424,106.837,106.85,106.641,106.65,84775.0,904663.462,107.136,107.136,107.149,106.939,106.948,1.002794,3583.0,0.1512,2015-04-24 15:08:29,0
